,type,genotype,N,mean,sd,se,gene,log2Mean,lineGroup
242,Ambr,tf2,4,33.80598929,9.821936333,4.910968167,Solyc01g056780,5.079206961,tf2.Solyc01g056780
243,Ambr,wt,3,33.72455491,5.369540298,3.100105536,Solyc01g056780,5.075727498,wt.Solyc01g056780
244,Aother,tf2,4,27.79823353,15.49720424,7.748602122,Solyc01g056780,4.796921303,tf2.Solyc01g056780
245,Aother,wt,5,40.41598536,9.80584078,4.385305312,Solyc01g056780,5.336854117,wt.Solyc01g056780
246,Bmbr,tf2,3,24.66113761,9.535002945,5.505036517,Solyc01g056780,4.624167447,tf2.Solyc01g056780
247,Bmbr,wt,4,26.84289978,13.98313351,6.991566757,Solyc01g056780,4.746468626,wt.Solyc01g056780
248,Bother,tf2,4,40.90421902,9.382746565,4.691373282,Solyc01g056780,5.354177751,tf2.Solyc01g056780
249,Bother,wt,4,24.69130531,17.83364853,8.916824263,Solyc01g056780,4.625931202,wt.Solyc01g056780
250,Cmbr,tf2,4,30.77061924,11.0710645,5.535532252,Solyc01g056780,4.943481572,tf2.Solyc01g056780
251,Cmbr,wt,6,23.9372221,12.69744359,5.183709637,Solyc01g056780,4.581183833,wt.Solyc01g056780
252,Cother,tf2,4,26.93773163,9.354405554,4.677202777,Solyc01g056780,4.751556464,tf2.Solyc01g056780
253,Cother,wt,3,44.15873305,25.06894294,14.47356096,Solyc01g056780,5.464626875,wt.Solyc01g056780
254,Ambr,tf2,4,54.86840113,13.29252452,6.646262259,Solyc01g057830,5.777903631,tf2.Solyc01g057830
255,Ambr,wt,3,52.45239687,10.73145561,6.195808786,Solyc01g057830,5.712936795,wt.Solyc01g057830
256,Aother,tf2,4,55.2323616,22.08293234,11.04146617,Solyc01g057830,5.78744191,tf2.Solyc01g057830
257,Aother,wt,5,59.47874488,9.053226524,4.048725985,Solyc01g057830,5.894302299,wt.Solyc01g057830
258,Bmbr,tf2,3,52.45653067,21.2840438,12.28834842,Solyc01g057830,5.71305049,tf2.Solyc01g057830
259,Bmbr,wt,4,36.38477197,14.6600582,7.3300291,Solyc01g057830,5.185262864,wt.Solyc01g057830
260,Bother,tf2,4,66.97180253,21.79107521,10.89553761,Solyc01g057830,6.065481893,tf2.Solyc01g057830
261,Bother,wt,4,35.00945696,21.59834,10.79917,Solyc01g057830,5.129672779,wt.Solyc01g057830
262,Cmbr,tf2,4,71.23717755,35.9710561,17.98552805,Solyc01g057830,6.154558452,tf2.Solyc01g057830
263,Cmbr,wt,6,42.70967039,23.84704874,9.73551688,Solyc01g057830,5.416490859,wt.Solyc01g057830
264,Cother,tf2,4,67.96229471,9.308694949,4.654347475,Solyc01g057830,6.08666266,tf2.Solyc01g057830
265,Cother,wt,3,62.95133907,27.51272336,15.88447824,Solyc01g057830,5.976165161,wt.Solyc01g057830
266,Ambr,tf2,4,217.5701927,39.37593881,19.6879694,Solyc01g067390,7.76533711,tf2.Solyc01g067390
267,Ambr,wt,3,260.7742617,16.25033369,9.382134533,Solyc01g067390,8.026657673,wt.Solyc01g067390
268,Aother,tf2,4,332.8626942,112.7042399,56.35211993,Solyc01g067390,8.378783378,tf2.Solyc01g067390
269,Aother,wt,5,210.0126399,45.60195208,20.39381295,Solyc01g067390,7.714332351,wt.Solyc01g067390
270,Bmbr,tf2,3,274.8620308,124.1045387,71.6517888,Solyc01g067390,8.102563818,tf2.Solyc01g067390
271,Bmbr,wt,4,325.6915272,157.1082703,78.55413515,Solyc01g067390,8.347362378,wt.Solyc01g067390
272,Bother,tf2,4,183.68336,47.06325293,23.53162647,Solyc01g067390,7.521077128,tf2.Solyc01g067390
273,Bother,wt,4,114.0240585,38.90354219,19.4517711,Solyc01g067390,6.833194448,wt.Solyc01g067390
274,Cmbr,tf2,4,239.0166353,30.71794149,15.35897074,Solyc01g067390,7.900967222,tf2.Solyc01g067390
275,Cmbr,wt,6,252.4304143,106.4691316,43.46584098,Solyc01g067390,7.979741935,wt.Solyc01g067390
276,Cother,tf2,4,254.3328714,139.6550026,69.82750128,Solyc01g067390,7.990574126,tf2.Solyc01g067390
277,Cother,wt,3,250.8107762,36.12947183,20.85936028,Solyc01g067390,7.970455525,wt.Solyc01g067390
278,Ambr,tf2,4,19.118816,10.22789368,5.113946842,Solyc01g067530,4.256921277,tf2.Solyc01g067530
279,Ambr,wt,3,28.7966926,9.659986061,5.577195553,Solyc01g067530,4.847831218,wt.Solyc01g067530
280,Aother,tf2,4,68.71081194,50.45140205,25.22570103,Solyc01g067530,6.102465226,tf2.Solyc01g067530
281,Aother,wt,5,14.48997138,4.86919488,2.17757015,Solyc01g067530,3.85698284,wt.Solyc01g067530
282,Bmbr,tf2,3,244.5737601,400.964225,231.4968032,Solyc01g067530,7.934125818,tf2.Solyc01g067530
283,Bmbr,wt,4,17.78888845,10.85367463,5.426837316,Solyc01g067530,4.15290446,wt.Solyc01g067530
284,Bother,tf2,4,18.62606672,1.683958113,0.841979056,Solyc01g067530,4.219251147,tf2.Solyc01g067530
285,Bother,wt,4,18.2200489,22.24742958,11.12371479,Solyc01g067530,4.187454926,wt.Solyc01g067530
286,Cmbr,tf2,4,10.51273832,2.552943913,1.276471957,Solyc01g067530,3.394066601,tf2.Solyc01g067530
287,Cmbr,wt,6,10.94316768,3.107661716,1.268697583,Solyc01g067530,3.451958506,wt.Solyc01g067530
288,Cother,tf2,4,18.92936111,14.14453136,7.072265681,Solyc01g067530,4.242553814,tf2.Solyc01g067530
289,Cother,wt,3,18.43420835,11.97567007,6.914156336,Solyc01g067530,4.204313556,wt.Solyc01g067530
290,Ambr,tf2,4,14.37631963,1.777602196,0.888801098,Solyc01g067750,3.845622485,tf2.Solyc01g067750
291,Ambr,wt,3,16.01893336,10.38133118,5.993664354,Solyc01g067750,4.001706183,wt.Solyc01g067750
292,Aother,tf2,4,9.492954821,6.261345943,3.130672972,Solyc01g067750,3.246857217,tf2.Solyc01g067750
293,Aother,wt,5,16.48539706,10.76420378,4.813898276,Solyc01g067750,4.04311673,wt.Solyc01g067750
294,Bmbr,tf2,3,15.65339726,11.05822426,6.384468752,Solyc01g067750,3.968403895,tf2.Solyc01g067750
295,Bmbr,wt,4,13.0744719,6.475507979,3.237753989,Solyc01g067750,3.708680769,wt.Solyc01g067750
296,Bother,tf2,4,15.96382255,8.137968138,4.068984069,Solyc01g067750,3.996734242,tf2.Solyc01g067750
297,Bother,wt,4,22.60905116,7.390538666,3.695269333,Solyc01g067750,4.498828542,wt.Solyc01g067750
298,Cmbr,tf2,4,12.11157511,5.746513984,2.873256992,Solyc01g067750,3.598314595,tf2.Solyc01g067750
299,Cmbr,wt,6,19.05642962,6.353705906,2.593889574,Solyc01g067750,4.252205939,wt.Solyc01g067750
300,Cother,tf2,4,21.2487889,11.4474713,5.723735649,Solyc01g067750,4.40930871,tf2.Solyc01g067750
301,Cother,wt,3,12.94648452,5.995770841,3.461659909,Solyc01g067750,3.694488497,wt.Solyc01g067750
302,Ambr,tf2,4,103.8956804,15.53902801,7.769514006,Solyc01g068280,6.698991863,tf2.Solyc01g068280
303,Ambr,wt,3,126.4252297,25.5208383,14.73446286,Solyc01g068280,6.98214059,wt.Solyc01g068280
304,Aother,tf2,4,120.5516188,26.85176559,13.42588279,Solyc01g068280,6.913507214,tf2.Solyc01g068280
305,Aother,wt,5,90.60271125,13.06735732,5.843899849,Solyc01g068280,6.501482318,wt.Solyc01g068280
306,Bmbr,tf2,3,113.384097,46.07861411,26.60350026,Solyc01g068280,6.825074495,tf2.Solyc01g068280
307,Bmbr,wt,4,138.221321,18.17670261,9.088351303,Solyc01g068280,7.110836362,wt.Solyc01g068280
308,Bother,tf2,4,86.29725175,9.039068156,4.519534078,Solyc01g068280,6.431242711,tf2.Solyc01g068280
309,Bother,wt,4,56.3920401,28.860804,14.430402,Solyc01g068280,5.817419631,wt.Solyc01g068280
310,Cmbr,tf2,4,113.0970091,18.30514359,9.152571796,Solyc01g068280,6.821416967,tf2.Solyc01g068280
311,Cmbr,wt,6,164.7184162,75.1327052,30.67279845,Solyc01g068280,7.363858053,wt.Solyc01g068280
312,Cother,tf2,4,149.8918227,79.35792291,39.67896146,Solyc01g068280,7.227777869,tf2.Solyc01g068280
313,Cother,wt,3,106.1564142,2.913242468,1.681961323,Solyc01g068280,6.730047735,wt.Solyc01g068280
314,Ambr,tf2,4,8.703590874,6.116275515,3.058137758,Solyc01g068290,3.121610742,tf2.Solyc01g068290
315,Ambr,wt,3,16.96789716,10.07373526,5.816073767,Solyc01g068290,4.084735877,wt.Solyc01g068290
316,Aother,tf2,4,4.743841158,1.551454876,0.775727438,Solyc01g068290,2.246055704,tf2.Solyc01g068290
317,Aother,wt,5,8.568995445,2.861101962,1.279523696,Solyc01g068290,3.099126085,wt.Solyc01g068290
318,Bmbr,tf2,3,6.3942257,4.715059407,2.722240818,Solyc01g068290,2.676769669,tf2.Solyc01g068290
319,Bmbr,wt,4,8.821412003,4.092880139,2.04644007,Solyc01g068290,3.1410096,wt.Solyc01g068290
320,Bother,tf2,4,7.996101087,4.04958248,2.02479124,Solyc01g068290,2.999296711,tf2.Solyc01g068290
321,Bother,wt,4,7.196481534,4.740767806,2.370383903,Solyc01g068290,2.847291724,wt.Solyc01g068290
322,Cmbr,tf2,4,3.495558404,2.995975158,1.497987579,Solyc01g068290,1.80552294,tf2.Solyc01g068290
323,Cmbr,wt,6,9.330112999,5.184329471,2.116493644,Solyc01g068290,3.221894554,wt.Solyc01g068290
324,Cother,tf2,4,4.450135031,3.976082318,1.988041159,Solyc01g068290,2.153849113,tf2.Solyc01g068290
325,Cother,wt,3,4.631208236,2.986480562,1.724245357,Solyc01g068290,2.211388627,wt.Solyc01g068290
327,Ambr,wt,3,1.569180445,1.074504753,0.620365608,Solyc01g068470,0.650011262,wt.Solyc01g068470
328,Aother,tf2,4,3.780091949,4.837990162,2.418995081,Solyc01g068470,1.918421328,tf2.Solyc01g068470
329,Aother,wt,5,2.266510717,1.606347639,0.718380503,Solyc01g068470,1.180472983,wt.Solyc01g068470
331,Bmbr,wt,4,1.676214392,0.80682081,0.403410405,Solyc01g068470,0.745206685,wt.Solyc01g068470
332,Bother,tf2,4,1.91526443,2.817061473,1.408530737,Solyc01g068470,0.937543591,tf2.Solyc01g068470
333,Bother,wt,4,2.326764775,1.475457043,0.737728521,Solyc01g068470,1.218325368,wt.Solyc01g068470
334,Cmbr,tf2,4,1.185243392,1.130608541,0.565304271,Solyc01g068470,0.24518335,tf2.Solyc01g068470
335,Cmbr,wt,6,1.342845046,1.264088315,0.516061894,Solyc01g068470,0.425292838,wt.Solyc01g068470
336,Cother,tf2,4,1.973404329,1.485065434,0.742532717,Solyc01g068470,0.980686579,tf2.Solyc01g068470
337,Cother,wt,3,3.146224211,0.383937729,0.221666551,Solyc01g068470,1.653621486,wt.Solyc01g068470
338,Ambr,tf2,4,13.41764766,4.831092703,2.415546351,Solyc01g079330,3.74605986,tf2.Solyc01g079330
339,Ambr,wt,3,24.62304853,8.998808668,5.195464607,Solyc01g079330,4.621937485,wt.Solyc01g079330
340,Aother,tf2,4,21.75975449,3.371952081,1.685976041,Solyc01g079330,4.443590374,tf2.Solyc01g079330
341,Aother,wt,5,13.98523421,5.837980661,2.610824322,Solyc01g079330,3.80583251,wt.Solyc01g079330
342,Bmbr,tf2,3,16.36246408,9.123425993,5.267412453,Solyc01g079330,4.03231812,tf2.Solyc01g079330
343,Bmbr,wt,4,20.88727266,10.48436847,5.242184237,Solyc01g079330,4.384552221,wt.Solyc01g079330
344,Bother,tf2,4,15.35500832,9.934039187,4.967019594,Solyc01g079330,3.940637389,tf2.Solyc01g079330
345,Bother,wt,4,11.74359078,7.438854595,3.719427297,Solyc01g079330,3.553801697,wt.Solyc01g079330
346,Cmbr,tf2,4,11.82345079,13.78784357,6.893921783,Solyc01g079330,3.563579257,tf2.Solyc01g079330
347,Cmbr,wt,6,14.69453958,8.535088577,3.48443532,Solyc01g079330,3.877208251,wt.Solyc01g079330
348,Cother,tf2,4,8.561204251,4.851413817,2.425706909,Solyc01g079330,3.097813746,tf2.Solyc01g079330
349,Cother,wt,3,9.860317822,6.197981743,3.578406428,Solyc01g079330,3.301634149,wt.Solyc01g079330
350,Ambr,tf2,4,48.73125539,10.95819031,5.479095155,Solyc01g079690,5.606775484,tf2.Solyc01g079690
351,Ambr,wt,3,82.88813423,29.61773848,17.09980928,Solyc01g079690,6.373093684,wt.Solyc01g079690
352,Aother,tf2,4,73.30411601,39.57015633,19.78507817,Solyc01g079690,6.195822303,tf2.Solyc01g079690
353,Aother,wt,5,39.23433165,18.68638257,8.356804337,Solyc01g079690,5.294044719,wt.Solyc01g079690
354,Bmbr,tf2,3,49.67517056,16.97295972,9.799342864,Solyc01g079690,5.634453016,tf2.Solyc01g079690
355,Bmbr,wt,4,56.25400797,20.34204138,10.17102069,Solyc01g079690,5.813883984,wt.Solyc01g079690
356,Bother,tf2,4,35.8099295,7.661329369,3.830664684,Solyc01g079690,5.162287773,tf2.Solyc01g079690
357,Bother,wt,4,24.94911892,9.753558833,4.876779416,Solyc01g079690,4.640916962,wt.Solyc01g079690
358,Cmbr,tf2,4,57.07565983,35.66802286,17.83401143,Solyc01g079690,5.834803728,tf2.Solyc01g079690
359,Cmbr,wt,6,54.04335973,26.11979001,10.66335962,Solyc01g079690,5.756045461,wt.Solyc01g079690
360,Cother,tf2,4,38.27920192,16.54306619,8.271533097,Solyc01g079690,5.258488846,tf2.Solyc01g079690
361,Cother,wt,3,33.44915932,17.46994078,10.08627501,Solyc01g079690,5.063898047,wt.Solyc01g079690
362,Ambr,tf2,4,11.5965081,3.111362938,1.555681469,Solyc01g079790,3.535618546,tf2.Solyc01g079790
363,Ambr,wt,3,21.09563985,7.430907455,4.290236419,Solyc01g079790,4.398872942,wt.Solyc01g079790
364,Aother,tf2,4,11.69688298,5.639536059,2.81976803,Solyc01g079790,3.548052222,tf2.Solyc01g079790
365,Aother,wt,5,18.76989172,3.498355283,1.564512044,Solyc01g079790,4.230348423,wt.Solyc01g079790
366,Bmbr,tf2,3,10.28138207,5.954467598,3.43781347,Solyc01g079790,3.361962307,tf2.Solyc01g079790
367,Bmbr,wt,4,7.628753557,4.291696411,2.145848206,Solyc01g079790,2.931447358,wt.Solyc01g079790
368,Bother,tf2,4,20.15250844,7.321967939,3.660983969,Solyc01g079790,4.332887521,tf2.Solyc01g079790
369,Bother,wt,4,9.315802001,3.629765417,1.814882708,Solyc01g079790,3.219679977,wt.Solyc01g079790
370,Cmbr,tf2,4,7.067836046,4.92180257,2.460901285,Solyc01g079790,2.821268574,tf2.Solyc01g079790
371,Cmbr,wt,6,5.52709784,5.625417895,2.296567239,Solyc01g079790,2.466522151,wt.Solyc01g079790
372,Cother,tf2,4,16.50033662,7.338549378,3.669274689,Solyc01g079790,4.044423552,tf2.Solyc01g079790
373,Cother,wt,3,18.47081618,4.902716995,2.830584977,Solyc01g079790,4.207175712,wt.Solyc01g079790
374,Ambr,tf2,4,108.7621862,30.89365187,15.44682594,Solyc01g080280,6.765033246,tf2.Solyc01g080280
375,Ambr,wt,3,88.9235008,26.0903449,15.06326765,Solyc01g080280,6.474492841,wt.Solyc01g080280
376,Aother,tf2,4,114.6052129,64.3793599,32.18967995,Solyc01g080280,6.840528858,tf2.Solyc01g080280
377,Aother,wt,5,126.8145251,36.51893393,16.33176374,Solyc01g080280,6.986576189,wt.Solyc01g080280
378,Bmbr,tf2,3,56.40122798,33.30850844,19.23067632,Solyc01g080280,5.817654668,tf2.Solyc01g080280
379,Bmbr,wt,4,83.55797943,18.08727027,9.043635137,Solyc01g080280,6.384705701,wt.Solyc01g080280
380,Bother,tf2,4,130.7899515,27.07826294,13.53913147,Solyc01g080280,7.031107894,tf2.Solyc01g080280
381,Bother,wt,4,106.7753578,22.00487013,11.00243506,Solyc01g080280,6.738434922,wt.Solyc01g080280
382,Cmbr,tf2,4,63.3915196,22.42950606,11.21475303,Solyc01g080280,5.986217947,tf2.Solyc01g080280
383,Cmbr,wt,6,53.89766922,40.68754679,16.61062142,Solyc01g080280,5.752150981,wt.Solyc01g080280
384,Cother,tf2,4,96.1292556,28.03734903,14.01867451,Solyc01g080280,6.586903657,tf2.Solyc01g080280
385,Cother,wt,3,89.10207849,39.81081714,22.984786,Solyc01g080280,6.477387181,wt.Solyc01g080280
386,Ambr,tf2,4,4.163182958,0.713938821,0.35696941,Solyc01g080510,2.057686961,tf2.Solyc01g080510
387,Ambr,wt,3,2.697098258,1.689796387,0.975604399,Solyc01g080510,1.431408081,wt.Solyc01g080510
388,Aother,tf2,4,1.962717281,1.167986315,0.583993158,Solyc01g080510,0.972852375,tf2.Solyc01g080510
389,Aother,wt,5,3.285911709,2.953293594,1.320753047,Solyc01g080510,1.716293716,wt.Solyc01g080510
390,Bmbr,tf2,3,3.598898728,3.405629987,1.96624139,Solyc01g080510,1.847555506,tf2.Solyc01g080510
391,Bmbr,wt,4,2.946063438,2.948083185,1.474041593,Solyc01g080510,1.558788497,wt.Solyc01g080510
392,Bother,tf2,4,7.18783724,3.03942799,1.519713995,Solyc01g080510,2.845557741,tf2.Solyc01g080510
393,Bother,wt,4,5.512461212,3.501571187,1.750785593,Solyc01g080510,2.462696599,wt.Solyc01g080510
394,Cmbr,tf2,4,3.73613166,1.398825539,0.69941277,Solyc01g080510,1.901545296,tf2.Solyc01g080510
395,Cmbr,wt,6,2.009651223,1.232814828,0.503294546,Solyc01g080510,1.006945142,wt.Solyc01g080510
396,Cother,tf2,4,5.083664432,3.293812269,1.646906134,Solyc01g080510,2.345868802,tf2.Solyc01g080510
397,Cother,wt,3,7.561063876,5.401515016,3.118566149,Solyc01g080510,2.918589242,wt.Solyc01g080510
398,Ambr,tf2,4,33.21503166,9.237634498,4.618817249,Solyc01g080810,5.053764384,tf2.Solyc01g080810
399,Ambr,wt,3,39.40817693,25.47503351,14.70801745,Solyc01g080810,5.300423105,wt.Solyc01g080810
400,Aother,tf2,4,32.34040863,6.215239443,3.107619722,Solyc01g080810,5.015266003,tf2.Solyc01g080810
401,Aother,wt,5,45.84407637,7.304859383,3.266832429,Solyc01g080810,5.518663426,wt.Solyc01g080810
402,Bmbr,tf2,3,65.02341104,20.60507194,11.89634383,Solyc01g080810,6.022887335,tf2.Solyc01g080810
403,Bmbr,wt,4,39.96956468,14.49054781,7.245273906,Solyc01g080810,5.320829955,wt.Solyc01g080810
404,Bother,tf2,4,38.58865903,4.15718643,2.078593215,Solyc01g080810,5.270105005,tf2.Solyc01g080810
405,Bother,wt,4,31.43649044,10.88948357,5.444741783,Solyc01g080810,4.974368259,wt.Solyc01g080810
406,Cmbr,tf2,4,21.56004087,8.487372376,4.243686188,Solyc01g080810,4.430288008,tf2.Solyc01g080810
407,Cmbr,wt,6,34.40052954,10.24236196,4.181426762,Solyc01g080810,5.104358868,wt.Solyc01g080810
408,Cother,tf2,4,28.45360492,13.01820058,6.509100292,Solyc01g080810,4.830539541,tf2.Solyc01g080810
409,Cother,wt,3,45.71373445,38.55991594,22.26257785,Solyc01g080810,5.514555775,wt.Solyc01g080810
410,Ambr,tf2,4,13.55318265,3.153191843,1.576595922,Solyc01g081490,3.760559769,tf2.Solyc01g081490
411,Ambr,wt,3,10.0422312,2.013463047,1.162473432,Solyc01g081490,3.32800794,wt.Solyc01g081490
412,Aother,tf2,4,14.22755747,8.7835344,4.3917672,Solyc01g081490,3.830616102,tf2.Solyc01g081490
413,Aother,wt,5,15.19732941,5.980458448,2.674542325,Solyc01g081490,3.925745919,wt.Solyc01g081490
414,Bmbr,tf2,3,18.09798273,14.26141889,8.233834037,Solyc01g081490,4.177756993,tf2.Solyc01g081490
415,Bmbr,wt,4,15.3476009,4.426430211,2.213215105,Solyc01g081490,3.93994125,wt.Solyc01g081490
416,Bother,tf2,4,25.82799431,4.205059927,2.102529963,Solyc01g081490,4.690863709,tf2.Solyc01g081490
417,Bother,wt,4,13.3129837,10.13689327,5.068446637,Solyc01g081490,3.734762039,wt.Solyc01g081490
418,Cmbr,tf2,4,14.11798292,7.891920568,3.945960284,Solyc01g081490,3.819462076,tf2.Solyc01g081490
419,Cmbr,wt,6,10.80645261,5.868212335,2.395687654,Solyc01g081490,3.433821108,wt.Solyc01g081490
420,Cother,tf2,4,18.62887253,7.592888089,3.796444045,Solyc01g081490,4.219468456,tf2.Solyc01g081490
421,Cother,wt,3,13.99189047,1.635920915,0.944499381,Solyc01g081490,3.806518995,wt.Solyc01g081490
422,Ambr,tf2,4,24.82193417,14.0201883,7.010094151,Solyc01g087190,4.633543632,tf2.Solyc01g087190
423,Ambr,wt,3,15.54407975,8.391740658,4.844973728,Solyc01g087190,3.958293303,wt.Solyc01g087190
424,Aother,tf2,4,30.75102161,15.12408112,7.56204056,Solyc01g087190,4.942562435,tf2.Solyc01g087190
425,Aother,wt,5,38.05707616,28.83086238,12.89355363,Solyc01g087190,5.250092822,wt.Solyc01g087190
426,Bmbr,tf2,3,20.26100778,10.58370083,6.110502524,Solyc01g087190,4.34063403,tf2.Solyc01g087190
427,Bmbr,wt,4,25.94781387,6.793572623,3.396786312,Solyc01g087190,4.69754109,wt.Solyc01g087190
428,Bother,tf2,4,28.2461775,11.22864857,5.614324286,Solyc01g087190,4.819983738,tf2.Solyc01g087190
429,Bother,wt,4,20.32026566,11.88531263,5.942656317,Solyc01g087190,4.344847359,wt.Solyc01g087190
430,Cmbr,tf2,4,39.05392671,38.55115838,19.27557919,Solyc01g087190,5.287395708,tf2.Solyc01g087190
431,Cmbr,wt,6,18.30717267,9.169990569,3.743632974,Solyc01g087190,4.194337095,wt.Solyc01g087190
432,Cother,tf2,4,26.05840885,30.81214343,15.40607172,Solyc01g087190,4.703677089,tf2.Solyc01g087190
433,Cother,wt,3,18.88084812,18.28003359,10.55398231,Solyc01g087190,4.238851666,wt.Solyc01g087190
434,Ambr,tf2,4,27.46570061,5.259657113,2.629828556,Solyc01g087560,4.779559188,tf2.Solyc01g087560
435,Ambr,wt,3,33.85761457,2.984160273,1.722905737,Solyc01g087560,5.081408427,wt.Solyc01g087560
436,Aother,tf2,4,26.32967584,16.08644091,8.043220455,Solyc01g087560,4.718617854,tf2.Solyc01g087560
437,Aother,wt,5,47.23747178,6.832618057,3.055639688,Solyc01g087560,5.561859846,wt.Solyc01g087560
438,Bmbr,tf2,3,32.05195642,22.03720407,12.7231857,Solyc01g087560,5.002340515,tf2.Solyc01g087560
439,Bmbr,wt,4,36.95357976,17.34507003,8.672535015,Solyc01g087560,5.207642223,wt.Solyc01g087560
440,Bother,tf2,4,49.403901,2.511973308,1.255986654,Solyc01g087560,5.626553058,tf2.Solyc01g087560
441,Bother,wt,4,40.01283112,24.68610205,12.34305103,Solyc01g087560,5.322390806,wt.Solyc01g087560
442,Cmbr,tf2,4,19.73124307,9.918158434,4.959079217,Solyc01g087560,4.302409944,tf2.Solyc01g087560
443,Cmbr,wt,6,36.0803557,13.18318773,5.382013854,Solyc01g087560,5.173141656,wt.Solyc01g087560
444,Cother,tf2,4,45.264363,21.31054513,10.65527257,Solyc01g087560,5.500303746,tf2.Solyc01g087560
445,Cother,wt,3,28.7215242,1.74287685,1.006250419,Solyc01g087560,4.844060407,wt.Solyc01g087560
446,Ambr,tf2,4,22.54677526,2.810975425,1.405487712,Solyc01g087730,4.494849203,tf2.Solyc01g087730
447,Ambr,wt,3,22.95574188,2.387249327,1.378279042,Solyc01g087730,4.520783153,wt.Solyc01g087730
448,Aother,tf2,4,12.00759301,8.10150257,4.050751285,Solyc01g087730,3.585875078,tf2.Solyc01g087730
449,Aother,wt,5,21.88499847,7.553980303,3.378242692,Solyc01g087730,4.451870378,wt.Solyc01g087730
450,Bmbr,tf2,3,13.87558239,10.33885756,5.969142196,Solyc01g087730,3.794476421,tf2.Solyc01g087730
451,Bmbr,wt,4,15.49914919,6.050999948,3.025499974,Solyc01g087730,3.954117117,wt.Solyc01g087730
452,Bother,tf2,4,22.17166586,11.48391673,5.741958367,Solyc01g087730,4.470645265,tf2.Solyc01g087730
453,Bother,wt,4,16.08413574,12.10220145,6.051100724,Solyc01g087730,4.007566511,wt.Solyc01g087730
454,Cmbr,tf2,4,16.70299643,8.024961304,4.012480652,Solyc01g087730,4.062035032,tf2.Solyc01g087730
455,Cmbr,wt,6,11.19926815,3.745216446,1.528978212,Solyc01g087730,3.485332553,wt.Solyc01g087730
456,Cother,tf2,4,17.16893325,8.282745066,4.141372533,Solyc01g087730,4.101728498,tf2.Solyc01g087730
457,Cother,wt,3,13.21465653,8.926011459,5.153435119,Solyc01g087730,3.724067022,wt.Solyc01g087730
458,Ambr,tf2,4,15.14518792,10.055928,5.027963998,Solyc01g087750,3.920787574,tf2.Solyc01g087750
459,Ambr,wt,3,7.569779303,2.276714396,1.31446167,Solyc01g087750,2.920251239,wt.Solyc01g087750
460,Aother,tf2,4,7.357027667,5.072195269,2.536097634,Solyc01g087750,2.879123017,tf2.Solyc01g087750
461,Aother,wt,5,34.10187685,8.648278095,3.867627542,Solyc01g087750,5.091779237,wt.Solyc01g087750
462,Bmbr,tf2,3,2.553339715,1.771117098,1.022554934,Solyc01g087750,1.352385497,tf2.Solyc01g087750
463,Bmbr,wt,4,7.11362344,7.021553186,3.510776593,Solyc01g087750,2.830584607,wt.Solyc01g087750
464,Bother,tf2,4,15.67617921,5.512967945,2.756483973,Solyc01g087750,3.970502066,tf2.Solyc01g087750
465,Bother,wt,4,22.00194467,15.22977602,7.614888012,Solyc01g087750,4.459559139,wt.Solyc01g087750
466,Cmbr,tf2,4,7.212372548,6.178015736,3.089007868,Solyc01g087750,2.85047392,tf2.Solyc01g087750
467,Cmbr,wt,6,5.510605359,9.1584315,3.738914003,Solyc01g087750,2.462210813,wt.Solyc01g087750
468,Cother,tf2,4,20.65596883,16.79020446,8.395102231,Solyc01g087750,4.368486824,tf2.Solyc01g087750
469,Cother,wt,3,7.414631694,1.952140631,1.127068919,Solyc01g087750,2.890375032,wt.Solyc01g087750
470,Ambr,tf2,4,6.574744882,3.60157812,1.80078906,Solyc01g088050,2.716934915,tf2.Solyc01g088050
471,Ambr,wt,3,4.779029478,3.528877825,2.037398562,Solyc01g088050,2.256717666,wt.Solyc01g088050
472,Aother,tf2,4,3.792330747,2.740183729,1.370091864,Solyc01g088050,1.923084794,tf2.Solyc01g088050
473,Aother,wt,5,12.72213888,5.998236618,2.682492964,Solyc01g088050,3.669269336,wt.Solyc01g088050
